銀行別,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2022年1月,2021年1月市占率,2021年1月排名,2021年2月市占率,2021年2月排名,2021年3月市占率,2021年3月排名,2021年4月市占率,2021年4月排名,2021年5月市占率,2021年5月排名,2021年6月市占率,2021年6月排名,2021年7月市占率,2021年7月排名,2021年8月市占率,2021年8月排名,2021年9月市占率,2021年9月排名,2021年10月市占率,2021年10月排名,2021年11月市占率,2021年11月排名,2021年12月市占率,2021年12月排名,2022年1月市占率,2022年1月排名
臺灣新光商業銀行,20.0,42.0,59.0,68.0,114.0,97.0,166.0,185.0,202.0,217.0,243.0,252.0,78.0,0.33%,16.0,0.29%,16.0,0.31%,16.0,0.23%,18.0,0.33%,17.0,0.22%,18.0,0.31%,18.0,0.30%,18.0,0.29%,18.0,0.28%,18.0,0.28%,18.0,0.26%,19.0,0.84%,16.0
陽信商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
板信商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
三信商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
聯邦商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
遠東國際商業銀行,-79.0,-117.0,-152.0,-129.0,-142.0,-140.0,-131.0,-121.0,-124.0,-127.0,-127.0,-104.0,-3.0,-1.32%,19.0,-0.80%,21.0,-0.81%,21.0,-0.44%,21.0,-0.41%,22.0,-0.32%,22.0,-0.25%,22.0,-0.20%,22.0,-0.18%,22.0,-0.16%,22.0,-0.15%,22.0,-0.11%,22.0,-0.03%,22.0
元大商業銀行,2.0,4.0,-35.0,-66.0,31.0,46.0,50.0,50.0,54.0,61.0,78.0,88.0,-1.0,0.03%,18.0,0.03%,17.5,-0.19%,20.0,-0.23%,20.0,0.09%,19.0,0.10%,19.0,0.09%,19.0,0.08%,19.0,0.08%,20.0,0.08%,20.0,0.09%,19.0,0.09%,20.0,-0.01%,21.0
永豐商業銀行,31.0,159.0,342.0,499.0,641.0,762.0,1066.0,1250.0,1365.0,1541.0,1591.0,1812.0,181.0,0.52%,15.0,1.09%,12.0,1.82%,12.0,1.71%,12.0,1.84%,10.0,1.73%,11.0,2.02%,11.0,2.04%,11.0,1.96%,11.0,1.95%,11.0,1.85%,11.0,1.86%,10.0,1.94%,11.0
玉山商業銀行,314.0,592.0,885.0,1163.0,1452.0,1796.0,2149.0,2396.0,2631.0,2943.0,3207.0,3747.0,233.0,5.25%,6.0,4.07%,6.0,4.71%,5.0,3.99%,5.0,4.16%,5.0,4.07%,5.0,4.07%,5.0,3.91%,6.0,3.78%,6.0,3.73%,6.0,3.72%,6.0,3.85%,5.0,2.50%,9.0
凱基商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
星展(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
台新國際商業銀行,121.0,250.0,390.0,516.0,598.0,744.0,920.0,1101.0,1258.0,1391.0,1510.0,1587.0,151.0,2.02%,11.0,1.72%,11.0,2.08%,10.0,1.77%,11.0,1.71%,11.0,1.69%,12.0,1.74%,12.0,1.80%,12.0,1.81%,12.0,1.76%,12.0,1.75%,12.0,1.63%,12.0,1.62%,12.0
日盛國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
安泰商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國信託商業銀行,381.0,703.0,999.0,1381.0,1800.0,1936.0,2284.0,2779.0,3204.0,3663.0,3986.0,4419.0,356.0,6.37%,4.0,4.83%,5.0,5.32%,4.0,4.74%,4.0,5.16%,3.0,4.39%,4.0,4.32%,3.0,4.54%,3.0,4.60%,3.0,4.64%,3.0,4.63%,3.0,4.54%,3.0,3.82%,4.0
將來商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
連線商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
樂天國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,1994.0,4850.0,6265.0,9715.0,11638.0,14703.0,17604.0,20418.0,23193.0,26289.0,28707.0,32477.0,3108.0,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5
總額,1994.0,4850.0,6265.0,9715.0,11638.0,14703.0,17604.0,20418.0,23193.0,26289.0,28707.0,32477.0,3108.0,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5,33.33%,1.5
