銀行別,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2022年1月,2021年1月市占率,2021年1月排名,2021年2月市占率,2021年2月排名,2021年3月市占率,2021年3月排名,2021年4月市占率,2021年4月排名,2021年5月市占率,2021年5月排名,2021年6月市占率,2021年6月排名,2021年7月市占率,2021年7月排名,2021年8月市占率,2021年8月排名,2021年9月市占率,2021年9月排名,2021年10月市占率,2021年10月排名,2021年11月市占率,2021年11月排名,2021年12月市占率,2021年12月排名,2022年1月市占率,2022年1月排名
臺灣銀行,9877.0,18613.0,29489.0,40550.0,50231.0,59868.0,71504.0,90458.0,105805.0,121053.0,142569.0,171628.0,24881.0,13.96%,3.0,14.15%,3.0,16.20%,3.0,16.08%,3.0,15.93%,3.0,16.65%,3.0,16.83%,3.0,16.83%,3.0,17.44%,3.0,17.94%,3.0,18.78%,3.0,19.60%,3.0,25.20%,3.0
臺灣土地銀行,314.0,493.0,387.0,512.0,820.0,810.0,1204.0,1493.0,1669.0,2152.0,1957.0,2408.0,140.0,0.44%,14.0,0.37%,17.0,0.21%,23.0,0.20%,23.0,0.26%,24.0,0.23%,25.0,0.28%,24.0,0.28%,24.0,0.28%,24.0,0.32%,21.0,0.26%,24.0,0.27%,22.0,0.14%,18.0
合作金庫銀行,895.0,2503.0,1247.0,2994.0,4507.0,3536.0,4578.0,6788.0,6551.0,7113.0,7152.0,8739.0,119.0,1.27%,9.0,1.90%,8.0,0.69%,9.0,1.19%,9.0,1.43%,7.0,0.98%,10.0,1.08%,8.0,1.26%,6.0,1.08%,8.0,1.05%,8.0,0.94%,9.0,1.00%,7.0,0.12%,20.0
第一商業銀行,2199.0,4036.0,5893.0,8247.0,10460.0,12140.0,14026.0,16467.0,17626.0,18202.0,19063.0,19722.0,918.0,3.11%,5.0,3.07%,4.0,3.24%,4.0,3.27%,4.0,3.32%,4.0,3.38%,4.0,3.30%,4.0,3.06%,4.0,2.91%,4.0,2.70%,4.0,2.51%,4.0,2.25%,4.0,0.93%,5.0
華南商業銀行,1114.0,2676.0,674.0,3089.0,4686.0,4273.0,4349.0,6634.0,6795.0,7539.0,8182.0,9072.0,88.0,1.58%,7.0,2.03%,6.0,0.37%,17.0,1.23%,8.0,1.49%,6.0,1.19%,7.0,1.02%,9.0,1.23%,7.0,1.12%,6.5,1.12%,6.0,1.08%,7.0,1.04%,6.0,0.09%,23.0
彰化商業銀行,353.0,442.0,818.0,819.0,988.0,1459.0,1921.0,2530.0,2649.0,2747.0,2820.0,2998.0,192.0,0.50%,13.0,0.34%,18.0,0.45%,14.0,0.32%,17.0,0.31%,18.0,0.41%,13.0,0.45%,13.0,0.47%,14.0,0.44%,14.0,0.41%,14.0,0.37%,14.0,0.34%,14.0,0.19%,13.0
上海商業儲蓄銀行,742.0,1276.0,2559.0,2779.0,3247.0,4248.0,5348.0,5997.0,6795.0,7516.0,8304.0,8706.0,799.0,1.05%,10.0,0.97%,11.0,1.41%,8.0,1.10%,10.0,1.03%,11.0,1.18%,8.0,1.26%,6.0,1.12%,8.0,1.12%,6.5,1.11%,7.0,1.09%,6.0,0.99%,8.0,0.81%,7.0
台北富邦商業銀行,679.0,2751.0,4074.0,3830.0,3575.0,4032.0,3326.0,4573.0,6176.0,6923.0,7402.0,8328.0,1662.0,0.96%,11.0,2.09%,5.0,2.24%,5.0,1.52%,6.0,1.13%,8.0,1.12%,9.0,0.78%,10.0,0.85%,10.0,1.02%,10.0,1.03%,9.0,0.98%,8.0,0.95%,9.0,1.68%,4.0
國泰世華商業銀行,972.0,1730.0,2599.0,3122.0,3552.0,4355.0,5092.0,5862.0,6343.0,6808.0,7075.0,7673.0,839.0,1.37%,8.0,1.32%,10.0,1.43%,7.0,1.24%,7.0,1.13%,9.0,1.21%,6.0,1.20%,7.0,1.09%,9.0,1.05%,9.0,1.01%,10.0,0.93%,10.0,0.88%,10.0,0.85%,6.0
中國輸出入銀行,160.0,200.0,249.0,288.0,322.0,438.0,445.0,472.0,496.0,513.0,543.0,544.0,159.0,0.23%,21.0,0.15%,24.0,0.14%,27.0,0.11%,28.0,0.10%,28.0,0.12%,28.0,0.10%,28.0,0.09%,29.0,0.08%,30.0,0.08%,30.0,0.07%,31.0,0.06%,31.0,0.16%,16.0
高雄銀行,126.0,214.0,375.0,391.0,411.0,460.0,509.0,576.0,609.0,611.0,629.0,634.0,124.0,0.18%,23.0,0.16%,23.0,0.21%,24.0,0.16%,25.0,0.13%,26.0,0.13%,27.0,0.12%,27.0,0.11%,26.0,0.10%,28.0,0.09%,28.0,0.08%,29.0,0.07%,29.0,0.13%,19.0
兆豐國際商業銀行,231.0,381.0,633.0,721.0,897.0,1319.0,1920.0,2822.0,3272.0,3539.0,3693.0,3912.0,223.0,0.33%,16.0,0.29%,19.0,0.35%,18.0,0.29%,21.0,0.28%,22.0,0.37%,16.0,0.45%,14.0,0.53%,13.0,0.54%,12.0,0.52%,12.0,0.49%,12.0,0.45%,13.0,0.23%,12.0
花旗(台灣)商業銀行,2356.0,2127.0,1050.0,2735.0,3521.0,2325.0,2284.0,3410.0,2673.0,3341.0,3458.0,3914.0,38.0,3.33%,4.0,1.62%,9.0,0.58%,10.0,1.08%,11.0,1.12%,10.0,0.65%,11.0,0.54%,12.0,0.63%,12.0,0.44%,13.0,0.50%,13.0,0.46%,13.0,0.45%,12.0,0.04%,27.0
王道商業銀行,168.0,497.0,512.0,1040.0,1314.0,1214.0,1312.0,1649.0,1768.0,2093.0,2034.0,2372.0,176.0,0.24%,19.0,0.38%,16.0,0.28%,20.0,0.41%,13.0,0.42%,14.0,0.34%,19.0,0.31%,22.0,0.31%,22.0,0.29%,23.0,0.31%,22.0,0.27%,22.0,0.27%,23.0,0.18%,15.0
臺灣中小企業銀行,98.0,183.0,396.0,487.0,882.0,1173.0,1561.0,2138.0,2402.0,2585.0,2698.0,2884.0,112.0,0.14%,25.0,0.14%,25.0,0.22%,22.0,0.19%,24.0,0.28%,23.0,0.33%,21.0,0.37%,18.0,0.40%,17.0,0.40%,16.0,0.38%,16.0,0.36%,15.0,0.33%,15.0,0.11%,21.0
渣打國際商業銀行,18.0,20.0,352.0,334.0,375.0,538.0,583.0,438.0,753.0,651.0,744.0,908.0,100.0,0.03%,31.0,0.02%,34.5,0.19%,25.0,0.13%,27.0,0.12%,27.0,0.15%,26.0,0.14%,26.0,0.08%,30.0,0.12%,26.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,22.0
台中商業銀行,39.0,94.0,171.0,236.0,285.0,341.0,422.0,521.0,627.0,731.0,1000.0,1101.0,49.0,0.06%,30.0,0.07%,28.0,0.09%,29.0,0.09%,29.0,0.09%,29.0,0.09%,29.0,0.10%,30.0,0.10%,27.0,0.10%,27.0,0.11%,26.0,0.13%,26.0,0.13%,26.0,0.05%,24.5
京城商業銀行,12.0,49.0,329.0,358.0,1039.0,1362.0,1435.0,1473.0,1510.0,1613.0,1715.0,2051.0,15.0,0.02%,36.0,0.04%,30.5,0.18%,26.0,0.14%,26.0,0.33%,16.0,0.38%,15.0,0.34%,19.0,0.27%,25.0,0.25%,25.0,0.24%,25.0,0.23%,25.0,0.23%,25.0,0.02%,34.0
匯豐(台灣)商業銀行,125.0,286.0,684.0,764.0,934.0,1185.0,1427.0,1616.0,1885.0,2083.0,2288.0,2496.0,31.0,0.18%,24.0,0.22%,21.0,0.38%,16.0,0.30%,19.0,0.30%,20.0,0.33%,20.0,0.34%,20.0,0.30%,23.0,0.31%,21.0,0.31%,23.0,0.30%,21.0,0.28%,21.0,0.03%,30.0
瑞興商業銀行,5.0,6.0,9.0,12.0,14.0,15.0,18.0,42.0,57.0,58.0,61.0,90.0,1.0,0.01%,38.0,0.00%,38.0,0.00%,38.0,0.00%,38.0,0.00%,38.0,0.00%,38.0,0.00%,38.0,0.01%,37.0,0.01%,37.0,0.01%,37.0,0.01%,37.0,0.01%,37.0,0.00%,37.0
華泰商業銀行,15.0,17.0,21.0,29.0,32.0,53.0,66.0,77.0,88.0,91.0,98.0,117.0,12.0,0.02%,33.0,0.01%,36.0,0.01%,36.0,0.01%,36.0,0.01%,36.0,0.01%,36.0,0.02%,36.0,0.01%,36.0,0.01%,36.0,0.01%,36.0,0.01%,36.0,0.01%,36.0,0.01%,35.0
臺灣新光商業銀行,165.0,219.0,516.0,682.0,740.0,934.0,1310.0,2085.0,2182.0,2272.0,2606.0,2734.0,30.0,0.23%,20.0,0.17%,22.0,0.28%,19.0,0.27%,22.0,0.23%,25.0,0.26%,24.0,0.31%,23.0,0.39%,18.0,0.36%,19.0,0.34%,20.0,0.34%,18.0,0.31%,17.0,0.03%,31.0
