銀行別,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2022年1月,2021年1月市占率,2021年1月排名,2021年2月市占率,2021年2月排名,2021年3月市占率,2021年3月排名,2021年4月市占率,2021年4月排名,2021年5月市占率,2021年5月排名,2021年6月市占率,2021年6月排名,2021年7月市占率,2021年7月排名,2021年8月市占率,2021年8月排名,2021年9月市占率,2021年9月排名,2021年10月市占率,2021年10月排名,2021年11月市占率,2021年11月排名,2021年12月市占率,2021年12月排名,2022年1月市占率,2022年1月排名
三信商業銀行,31344.0,31957.0,32502.0,32633.0,32713.0,32935.0,33010.0,33256.0,33394.0,33922.0,34150.0,34173.0,34460.0,0.14%,30.0,0.14%,31.0,0.14%,30.0,0.14%,30.0,0.14%,30.5,0.14%,30.0,0.14%,30.0,0.14%,31.0,0.13%,31.0,0.14%,31.0,0.14%,31.0,0.13%,31.0,0.14%,31.0
聯邦商業銀行,95164.0,96017.0,95379.0,95437.0,96762.0,100927.0,101238.0,101985.0,103964.0,105142.0,104406.0,107318.0,112174.0,0.41%,23.0,0.41%,23.0,0.41%,23.0,0.41%,23.0,0.41%,23.0,0.42%,23.0,0.42%,23.0,0.41%,23.0,0.42%,23.0,0.42%,23.0,0.42%,23.0,0.42%,23.0,0.44%,23.0
遠東國際商業銀行,37823.0,38812.0,39296.0,41668.0,42379.0,41169.0,43406.0,44944.0,46103.0,47582.0,44915.0,44623.0,49957.0,0.16%,29.0,0.17%,29.0,0.17%,29.0,0.18%,27.0,0.18%,27.0,0.17%,27.0,0.18%,27.0,0.18%,27.0,0.19%,27.0,0.19%,27.0,0.18%,27.0,0.18%,28.0,0.20%,27.0
元大商業銀行,148279.0,148848.0,150005.0,151918.0,158733.0,165666.0,166599.0,166025.0,171554.0,170092.0,170528.0,170102.0,171115.0,0.64%,20.0,0.64%,20.0,0.64%,20.0,0.65%,20.0,0.67%,20.0,0.69%,20.0,0.69%,20.0,0.68%,20.0,0.69%,20.0,0.68%,20.0,0.68%,20.0,0.67%,20.0,0.67%,20.0
永豐商業銀行,232146.0,233680.0,237295.0,242262.0,246750.0,251030.0,253105.0,256056.0,255789.0,259472.0,261170.0,255763.0,261325.0,1.01%,15.0,1.01%,15.0,1.02%,14.0,1.03%,14.0,1.04%,14.0,1.04%,14.0,1.04%,14.0,1.04%,14.0,1.03%,14.0,1.04%,14.0,1.04%,14.0,1.00%,14.0,1.02%,15.0
玉山商業銀行,427564.0,428842.0,430841.0,435918.0,442441.0,449824.0,458763.0,462907.0,465363.0,469754.0,468449.0,469705.0,476824.0,1.86%,10.0,1.85%,10.0,1.85%,10.0,1.86%,10.0,1.86%,10.0,1.87%,10.0,1.89%,10.0,1.88%,10.0,1.88%,10.0,1.88%,10.0,1.87%,10.0,1.85%,10.0,1.87%,10.0
凱基商業銀行,39857.0,39851.0,39963.0,39686.0,40528.0,40970.0,41301.0,43134.0,42459.0,42438.0,42375.0,44692.0,45089.0,0.17%,27.0,0.17%,27.0,0.17%,28.0,0.17%,29.0,0.17%,29.0,0.17%,28.0,0.17%,28.0,0.18%,28.0,0.17%,28.0,0.17%,28.0,0.17%,28.0,0.18%,27.0,0.18%,28.0
星展(台灣)商業銀行,26414.0,26144.0,25638.0,24879.0,24922.0,25109.0,24922.0,27658.0,30349.0,29782.0,29732.0,29344.0,29415.0,0.11%,32.0,0.11%,32.0,0.11%,32.0,0.11%,33.0,0.10%,33.0,0.10%,33.0,0.10%,33.0,0.11%,32.0,0.12%,32.0,0.12%,32.0,0.12%,32.0,0.12%,32.0,0.12%,32.0
台新國際商業銀行,217662.0,219364.0,218208.0,219004.0,219830.0,232117.0,230996.0,226663.0,232852.0,237670.0,237718.0,231049.0,238414.0,0.95%,16.0,0.95%,16.0,0.93%,16.0,0.93%,16.0,0.92%,16.0,0.96%,16.0,0.95%,17.0,0.92%,17.0,0.94%,17.0,0.95%,17.0,0.95%,17.0,0.91%,17.0,0.93%,17.0
日盛國際商業銀行,40923.0,41570.0,41703.0,40377.0,41048.0,40797.0,40752.0,40801.0,40719.0,40944.0,40765.0,41504.0,41803.0,0.18%,26.0,0.18%,26.0,0.18%,27.0,0.17%,28.0,0.17%,28.0,0.17%,29.0,0.17%,29.0,0.17%,29.0,0.16%,29.0,0.16%,29.0,0.16%,29.0,0.16%,29.0,0.16%,29.0
安泰商業銀行,31183.0,32451.0,32152.0,32178.0,32713.0,32095.0,32589.0,34089.0,34369.0,34884.0,35899.0,37525.0,37284.0,0.14%,31.0,0.14%,30.0,0.14%,31.0,0.14%,31.0,0.14%,30.5,0.13%,31.0,0.13%,31.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.15%,30.0,0.15%,30.0
中國信託商業銀行,253611.0,258076.0,251391.0,258568.0,260253.0,253000.0,265754.0,276402.0,266719.0,282013.0,284010.0,273723.0,283253.0,1.10%,12.0,1.12%,12.0,1.08%,12.0,1.10%,12.0,1.09%,12.0,1.05%,13.0,1.09%,12.0,1.12%,12.0,1.08%,12.0,1.13%,12.0,1.13%,12.0,1.08%,12.0,1.11%,12.0
將來商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
連線商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
樂天國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,7305643.0,7352064.0,7416483.0,7449770.0,7556155.0,7640154.0,7712782.0,7801970.0,7869614.0,7915617.0,7968113.0,8077209.0,8090115.0,31.77%,2.0,31.76%,2.0,31.76%,2.0,31.76%,2.0,31.76%,2.0,31.76%,2.0,31.75%,2.0,31.73%,2.0,31.73%,2.0,31.72%,2.0,31.73%,2.0,31.73%,2.0,31.70%,2.0
總額,7843415.0,7896882.0,7965870.0,8004465.0,8118308.0,8208127.0,8288639.0,8393177.0,8468039.0,8518347.0,8570864.0,8688720.0,8716741.0,34.11%,1.0,34.12%,1.0,34.12%,1.0,34.12%,1.0,34.12%,1.0,34.12%,1.0,34.12%,1.0,34.13%,1.0,34.14%,1.0,34.14%,1.0,34.13%,1.0,34.13%,1.0,34.15%,1.0
