銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
匯豐(台灣)商業銀行,176739.0,177264.0,178824.0,179859.0,180920.0,182551.0,183303.0,184183.0,185300.0,185970.0,186812.0,187370.0,187630.0,0.59%,20.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,21.0,0.59%,22.0,0.59%,21.0
瑞興商業銀行,11087.0,11083.0,11063.0,10947.0,10831.0,10765.0,10667.0,10632.0,10641.0,10560.0,10462.0,10509.0,10367.0,0.04%,35.0,0.04%,35.0,0.04%,35.0,0.04%,35.0,0.04%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0
華泰商業銀行,6893.0,6893.0,7167.0,7225.0,7246.0,7189.0,7293.0,7218.0,7401.0,7318.0,7572.0,7759.0,7858.0,0.02%,37.0,0.02%,37.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0
臺灣新光商業銀行,268969.0,269816.0,271674.0,273665.0,276945.0,277675.0,276526.0,275173.0,274716.0,274432.0,275412.0,276896.0,276171.0,0.89%,17.0,0.89%,17.0,0.89%,17.0,0.89%,17.0,0.90%,17.0,0.90%,17.0,0.89%,17.0,0.88%,17.0,0.88%,17.0,0.87%,17.0,0.87%,17.0,0.87%,17.0,0.87%,17.0
陽信商業銀行,41332.0,41277.0,41600.0,41935.0,42275.0,42322.0,42685.0,42845.0,43085.0,43141.0,43524.0,44269.0,44443.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0
板信商業銀行,18837.0,18719.0,18444.0,18632.0,18430.0,18433.0,18492.0,18379.0,18211.0,18104.0,17991.0,17671.0,17495.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,33.0,0.06%,34.0,0.06%,34.0,0.06%,34.0
三信商業銀行,37219.0,36994.0,37032.0,37181.0,37035.0,36819.0,36884.0,36816.0,36937.0,36999.0,37306.0,37504.0,37635.0,0.12%,32.0,0.12%,32.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0,0.12%,31.0
聯邦商業銀行,176545.0,177762.0,179913.0,180774.0,182510.0,183688.0,185460.0,187410.0,189389.0,191101.0,192441.0,193961.0,194822.0,0.59%,21.0,0.59%,20.0,0.59%,20.0,0.59%,20.0,0.59%,19.0,0.59%,19.0,0.60%,19.0,0.60%,19.0,0.61%,19.0,0.61%,18.0,0.61%,18.0,0.61%,18.0,0.61%,19.0
遠東國際商業銀行,170966.0,170725.0,170660.0,170813.0,171838.0,172133.0,172476.0,172562.0,172703.0,172954.0,173691.0,173229.0,173363.0,0.57%,22.0,0.57%,23.0,0.56%,23.0,0.56%,23.0,0.56%,23.0,0.56%,24.0,0.55%,24.0,0.55%,24.0,0.55%,24.0,0.55%,24.0,0.55%,24.0,0.55%,24.0,0.55%,24.0
元大商業銀行,329471.0,332144.0,336247.0,339364.0,339890.0,338695.0,338219.0,338341.0,337894.0,337532.0,338329.0,341159.0,340378.0,1.09%,16.0,1.10%,16.0,1.11%,16.0,1.11%,16.0,1.10%,16.0,1.09%,16.0,1.09%,16.0,1.09%,16.0,1.08%,16.0,1.08%,16.0,1.07%,16.0,1.07%,16.0,1.07%,16.0
永豐商業銀行,357104.0,358124.0,359406.0,361897.0,362954.0,364705.0,365206.0,365055.0,365263.0,366021.0,367468.0,369401.0,369547.0,1.19%,15.0,1.19%,15.0,1.18%,15.0,1.18%,15.0,1.18%,15.0,1.18%,15.0,1.18%,15.0,1.17%,15.0,1.17%,15.0,1.17%,15.0,1.16%,15.0,1.16%,15.0,1.17%,15.0
玉山商業銀行,524079.0,527138.0,532424.0,541053.0,547470.0,552241.0,556980.0,558915.0,560361.0,560343.0,561797.0,561885.0,560041.0,1.74%,10.0,1.75%,10.0,1.75%,10.0,1.77%,10.0,1.78%,10.0,1.78%,10.0,1.79%,10.0,1.79%,10.0,1.79%,9.0,1.79%,9.0,1.78%,10.0,1.77%,10.0,1.77%,10.0
凱基商業銀行,105676.0,105959.0,106559.0,106903.0,107184.0,107782.0,108091.0,108407.0,108684.0,108958.0,109109.0,109248.0,108736.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.34%,25.0,0.34%,26.0
星展(台灣)商業銀行,107742.0,107349.0,107113.0,107296.0,107544.0,107922.0,108229.0,108147.0,108428.0,108413.0,108964.0,109159.0,109255.0,0.36%,25.0,0.36%,25.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.34%,26.0,0.34%,25.0
台新國際商業銀行,517817.0,520223.0,526900.0,533023.0,539104.0,544973.0,550407.0,554442.0,557583.0,560001.0,564616.0,568633.0,570611.0,1.72%,11.0,1.72%,11.0,1.73%,11.0,1.74%,11.0,1.75%,11.0,1.76%,11.0,1.77%,11.0,1.78%,11.0,1.78%,11.0,1.78%,10.0,1.79%,9.0,1.79%,9.0,1.80%,9.0
日盛國際商業銀行,52922.0,53330.0,54098.0,54701.0,55298.0,55350.0,55352.0,55257.0,55496.0,55768.0,56099.0,56439.0,56212.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0,0.18%,29.0
安泰商業銀行,71382.0,71417.0,71509.0,71968.0,72392.0,72649.0,72817.0,72981.0,73252.0,73688.0,73986.0,74110.0,74217.0,0.24%,28.0,0.24%,28.0,0.24%,28.0,0.24%,28.0,0.24%,28.0,0.23%,28.0,0.23%,28.0,0.23%,28.0,0.23%,28.0,0.23%,28.0,0.23%,28.0,0.23%,28.0,0.23%,28.0
中國信託商業銀行,848975.0,852106.0,861356.0,871872.0,881129.0,890000.0,896515.0,903139.0,912373.0,920790.0,932455.0,947252.0,949558.0,2.82%,5.0,2.82%,5.0,2.84%,5.0,2.85%,5.0,2.86%,5.0,2.88%,5.0,2.88%,5.0,2.90%,5.0,2.92%,5.0,2.93%,5.0,2.95%,5.0,2.98%,5.0,3.00%,5.0
將來商業銀行,,15.0,23.0,82.0,170.0,291.0,438.0,591.0,795.0,967.0,1223.0,1447.0,1647.0,nan%,,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.01%,39.0
連線商業銀行,4730.0,5612.0,7712.0,9287.0,10850.0,12242.0,13430.0,14539.0,15906.0,17661.0,19625.0,21465.0,22256.0,0.02%,38.0,0.02%,38.0,0.03%,37.0,0.03%,36.0,0.04%,35.0,0.04%,35.0,0.04%,35.0,0.05%,35.0,0.05%,34.0,0.06%,34.0,0.06%,33.0,0.07%,33.0,0.07%,33.0
樂天國際商業銀行,83.0,99.0,133.0,159.0,233.0,290.0,362.0,453.0,514.0,582.0,702.0,807.0,882.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,9410821.0,9429239.0,9493263.0,9558346.0,9625461.0,9673949.0,9713638.0,9737261.0,9777207.0,9803566.0,9859886.0,9922498.0,9899816.0,31.26%,2.0,31.26%,2.0,31.26%,2.0,31.26%,2.0,31.26%,2.0,31.26%,2.0,31.25%,2.0,31.25%,2.0,31.25%,2.0,31.25%,2.0,31.25%,2.0,31.25%,2.0,31.24%,2.0
總額,10347035.0,10368020.0,10437895.0,10509435.0,10584370.0,10638268.0,10683708.0,10709821.0,10753970.0,10784835.0,10848178.0,10916716.0,10895493.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.37%,1.0,34.38%,1.0,34.38%,1.0,34.38%,1.0,34.38%,1.0
