銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
台中商業銀行,160568.0,161233.0,162344.0,163116.0,163855.0,164562.0,165382.0,166224.0,166910.0,167633.0,168596.0,169213.0,169737.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0,0.10%,27.0
京城商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
匯豐(台灣)商業銀行,632361.0,634441.0,636632.0,637880.0,638902.0,640774.0,642995.0,645648.0,648948.0,653050.0,658066.0,659538.0,665769.0,0.41%,18.0,0.41%,18.0,0.41%,17.0,0.41%,17.0,0.41%,17.0,0.41%,18.0,0.41%,18.0,0.41%,18.0,0.41%,18.0,0.41%,18.0,0.41%,18.0,0.40%,18.0,0.40%,17.0
瑞興商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
華泰商業銀行,9051.0,9049.0,9059.0,9057.0,9061.0,9056.0,9060.0,9042.0,9040.0,9058.0,9069.0,9029.0,9032.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0,0.01%,33.0
臺灣新光商業銀行,976487.0,984776.0,998468.0,1020411.0,1035074.0,1034965.0,1041032.0,1044655.0,1046914.0,1045555.0,1045755.0,1045734.0,1047653.0,0.63%,16.0,0.64%,16.0,0.64%,16.0,0.65%,16.0,0.66%,16.0,0.66%,16.0,0.66%,16.0,0.66%,16.0,0.65%,16.0,0.65%,16.0,0.65%,16.0,0.64%,15.0,0.63%,15.0
陽信商業銀行,108635.0,109400.0,110701.0,111497.0,111912.0,112054.0,112730.0,113384.0,113717.0,113936.0,114039.0,114459.0,114565.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0,0.07%,30.0
板信商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
三信商業銀行,16409.0,16682.0,17151.0,17514.0,17716.0,17857.0,18053.0,18287.0,18514.0,18652.0,18832.0,18943.0,18970.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0,0.01%,31.0
聯邦商業銀行,2272852.0,2282444.0,2295174.0,2303098.0,2308459.0,2315079.0,2341220.0,2356196.0,2364561.0,2379499.0,2394050.0,2431532.0,2465012.0,1.47%,9.0,1.47%,9.0,1.47%,9.0,1.47%,9.0,1.47%,9.0,1.47%,9.0,1.48%,9.0,1.48%,9.0,1.48%,9.0,1.48%,9.0,1.49%,9.0,1.48%,9.0,1.49%,9.0
遠東國際商業銀行,1550073.0,1554848.0,1564401.0,1566844.0,1565813.0,1567118.0,1568880.0,1571364.0,1573177.0,1574547.0,1573460.0,1564859.0,1566611.0,1.00%,11.0,1.00%,11.0,1.00%,11.0,1.00%,11.0,1.00%,11.0,0.99%,11.0,0.99%,11.0,0.99%,11.0,0.98%,11.0,0.98%,11.0,0.98%,11.0,0.95%,11.0,0.94%,11.0
元大商業銀行,1181953.0,1183252.0,1174578.0,1176329.0,1177828.0,1179881.0,1181315.0,1183059.0,1184542.0,1185258.0,1186243.0,1187417.0,1188493.0,0.76%,13.0,0.76%,13.0,0.75%,13.0,0.75%,13.0,0.75%,13.0,0.75%,13.0,0.75%,13.0,0.74%,13.0,0.74%,13.0,0.74%,13.0,0.74%,13.0,0.72%,13.0,0.72%,13.0
永豐商業銀行,2181934.0,2193650.0,2218092.0,2227849.0,2234657.0,2242814.0,2233765.0,2246011.0,2254989.0,2262637.0,2264911.0,2270707.0,2282610.0,1.41%,10.0,1.42%,10.0,1.42%,10.0,1.43%,10.0,1.42%,10.0,1.42%,10.0,1.41%,10.0,1.41%,10.0,1.41%,10.0,1.41%,10.0,1.41%,10.0,1.38%,10.0,1.38%,10.0
玉山商業銀行,6642488.0,6651751.0,6669031.0,6680972.0,6704455.0,6763406.0,6779335.0,6802744.0,6831706.0,6851391.0,6873010.0,6891298.0,6906423.0,4.30%,5.0,4.29%,5.0,4.28%,5.0,4.27%,5.0,4.27%,5.0,4.29%,5.0,4.28%,5.0,4.27%,5.0,4.27%,5.0,4.27%,5.0,4.26%,5.0,4.19%,5.0,4.16%,5.0
凱基商業銀行,377698.0,378016.0,379002.0,379698.0,379846.0,381607.0,382715.0,383542.0,384039.0,384685.0,385389.0,385772.0,385699.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.24%,22.0,0.23%,22.0,0.23%,22.0
星展(台灣)商業銀行,623023.0,624813.0,626007.0,629801.0,632114.0,635238.0,639470.0,642505.0,645604.0,647984.0,650549.0,654328.0,657388.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0,0.40%,19.0
台新國際商業銀行,6078645.0,6081682.0,6099318.0,6118889.0,6142300.0,6162152.0,6194504.0,6222983.0,6246793.0,6270643.0,6280469.0,6300278.0,6305956.0,3.93%,6.0,3.92%,6.0,3.92%,6.0,3.91%,6.0,3.91%,6.0,3.91%,6.0,3.91%,6.0,3.91%,6.0,3.91%,6.0,3.91%,6.0,3.90%,6.0,3.83%,6.0,3.80%,6.0
日盛國際商業銀行,138742.0,138280.0,137861.0,137498.0,137009.0,136513.0,136068.0,135541.0,135035.0,134401.0,133455.0,132623.0,131895.0,0.09%,28.0,0.09%,28.0,0.09%,28.0,0.09%,28.0,0.09%,28.0,0.09%,28.0,0.09%,28.0,0.09%,28.0,0.08%,28.0,0.08%,28.0,0.08%,28.0,0.08%,28.0,0.08%,28.0
安泰商業銀行,123808.0,123790.0,123767.0,123728.0,123690.0,123620.0,123534.0,123446.0,123331.0,123219.0,123167.0,123148.0,123014.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.08%,29.0,0.07%,29.0,0.07%,29.0
中國信託商業銀行,7892089.0,7924984.0,7970761.0,8032424.0,8070153.0,8125767.0,8210016.0,8267451.0,8325624.0,8380110.0,8435403.0,8621651.0,8512764.0,5.11%,3.0,5.11%,3.0,5.12%,3.0,5.14%,3.0,5.14%,3.0,5.15%,3.0,5.18%,3.0,5.19%,3.0,5.21%,3.0,5.22%,3.0,5.23%,3.0,5.24%,4.0,5.13%,4.0
將來商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
連線商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
樂天國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,50337167.0,50497459.0,50737390.0,50961032.0,51164350.0,51403153.0,51668459.0,51922309.0,52147146.0,52364933.0,52596219.0,53750441.0,54169900.0,32.58%,2.0,32.58%,2.0,32.59%,2.0,32.60%,2.0,32.60%,2.0,32.60%,2.0,32.61%,2.0,32.61%,2.0,32.62%,2.0,32.62%,2.0,32.63%,2.0,32.65%,2.0,32.66%,2.0
總額,52083619.0,52240708.0,52466824.0,52688370.0,52888484.0,53131791.0,53392574.0,53641404.0,53860313.0,54070966.0,54298498.0,55448826.0,55856087.0,33.71%,1.0,33.71%,1.0,33.70%,1.0,33.70%,1.0,33.70%,1.0,33.70%,1.0,33.70%,1.0,33.69%,1.0,33.69%,1.0,33.69%,1.0,33.69%,1.0,33.68%,1.0,33.67%,1.0
