銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
臺灣銀行,5706595.0,5717476.0,5730371.0,5746738.0,5756563.0,5766980.0,5778179.0,5791723.0,5801710.0,5810231.0,5818533.0,5827024.0,5834990.0,2.11%,9.0,2.11%,9.0,2.10%,9.0,2.10%,9.0,2.10%,9.0,2.09%,9.0,2.09%,9.0,2.09%,9.0,2.08%,9.0,2.08%,9.0,2.08%,9.0,2.07%,9.0,2.07%,9.0
臺灣土地銀行,3547238.0,3556558.0,3566830.0,3573887.0,3580865.0,3589318.0,3597819.0,3606541.0,3614093.0,3621037.0,3627963.0,3639196.0,3671635.0,1.31%,13.0,1.31%,13.0,1.31%,13.0,1.30%,13.0,1.30%,13.0,1.30%,13.0,1.30%,13.0,1.30%,13.0,1.30%,13.0,1.30%,13.0,1.29%,13.0,1.29%,13.0,1.30%,13.0
合作金庫銀行,6836310.0,6845971.0,6868038.0,6883459.0,6895592.0,6909351.0,6932317.0,6946955.0,6964284.0,6973882.0,6986768.0,6996972.0,7001495.0,2.53%,4.0,2.52%,4.0,2.52%,4.0,2.51%,4.0,2.51%,4.0,2.51%,4.0,2.51%,4.0,2.50%,4.0,2.50%,4.0,2.50%,4.0,2.49%,4.0,2.49%,4.0,2.48%,4.0
第一商業銀行,7019284.0,7040487.0,7072452.0,7097356.0,7119000.0,7142993.0,7168837.0,7196106.0,7220153.0,7244070.0,7271050.0,7294591.0,7315994.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.59%,3.0,2.60%,3.0,2.59%,3.0
華南商業銀行,6410996.0,6422260.0,6437272.0,6449034.0,6458664.0,6473106.0,6487581.0,6500502.0,6510776.0,6519847.0,6530281.0,6536338.0,6570322.0,2.37%,6.0,2.37%,6.0,2.36%,6.0,2.35%,6.0,2.35%,6.0,2.35%,6.0,2.34%,6.0,2.34%,6.0,2.34%,6.0,2.33%,6.0,2.33%,6.0,2.33%,6.0,2.33%,6.0
彰化商業銀行,5155446.0,5160155.0,5168014.0,5173507.0,5177293.0,5182090.0,5188224.0,5194634.0,5199291.0,5202857.0,5206067.0,5208590.0,5210036.0,1.91%,10.0,1.90%,10.0,1.89%,10.0,1.89%,10.0,1.88%,10.0,1.88%,10.0,1.88%,10.0,1.87%,10.0,1.87%,10.0,1.86%,11.0,1.86%,11.0,1.85%,11.0,1.85%,11.0
上海商業儲蓄銀行,1586128.0,1589663.0,1594671.0,1598661.0,1601981.0,1605564.0,1610819.0,1616294.0,1620551.0,1624155.0,1627532.0,1631815.0,1636837.0,0.59%,20.0,0.59%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0,0.58%,21.0
台北富邦商業銀行,4767500.0,4783077.0,4802272.0,4818774.0,4831717.0,4844214.0,4857994.0,4873813.0,4887064.0,4899546.0,4913174.0,4925698.0,4951951.0,1.76%,12.0,1.76%,12.0,1.76%,12.0,1.76%,12.0,1.76%,12.0,1.76%,12.0,1.76%,12.0,1.75%,12.0,1.75%,12.0,1.75%,12.0,1.75%,12.0,1.75%,12.0,1.76%,12.0
國泰世華商業銀行,6217499.0,6229689.0,6244467.0,6254720.0,6262201.0,6268986.0,6277094.0,6285810.0,6292613.0,6296710.0,6299120.0,6300334.0,6301770.0,2.30%,7.0,2.29%,7.0,2.29%,7.0,2.28%,7.0,2.28%,7.0,2.27%,7.0,2.27%,7.0,2.26%,7.0,2.26%,7.0,2.25%,7.0,2.25%,7.0,2.24%,7.0,2.24%,7.0
中國輸出入銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄銀行,779333.0,782744.0,784744.0,786175.0,787479.0,789379.0,791738.0,795887.0,797768.0,799064.0,800313.0,801660.0,802953.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.29%,28.0,0.28%,28.0
兆豐國際商業銀行,3048397.0,3053255.0,3061841.0,3068847.0,3075571.0,3083835.0,3093266.0,3102657.0,3112683.0,3120297.0,3127724.0,3133718.0,3138135.0,1.13%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.12%,16.0,1.11%,16.0,1.11%,16.0
花旗(台灣)商業銀行,925110.0,925684.0,926382.0,926016.0,926284.0,927165.0,928116.0,929011.0,929995.0,930804.0,931701.0,932598.0,932821.0,0.34%,25.0,0.34%,25.0,0.34%,26.0,0.34%,26.0,0.34%,26.0,0.34%,26.0,0.34%,27.0,0.33%,27.0,0.33%,27.0,0.33%,27.0,0.33%,27.0,0.33%,27.0,0.33%,27.0
王道商業銀行,295038.0,302369.0,308818.0,313412.0,317762.0,320432.0,324190.0,325406.0,333895.0,339334.0,347283.0,350429.0,354157.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.12%,33.0,0.12%,33.0,0.12%,33.0,0.12%,33.0,0.12%,33.0,0.12%,33.0,0.12%,33.0,0.12%,33.0,0.13%,33.0
臺灣中小企業銀行,2101249.0,2108119.0,2117121.0,2124143.0,2130810.0,2138089.0,2146323.0,2153979.0,2160437.0,2165896.0,2171140.0,2176464.0,2179641.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.77%,18.0,0.77%,18.0,0.77%,18.0,0.77%,18.0
渣打國際商業銀行,1736236.0,1737515.0,1739968.0,1741745.0,1743064.0,1736902.0,1739204.0,1742004.0,1744415.0,1746697.0,1749478.0,1751314.0,1752864.0,0.64%,19.0,0.64%,19.0,0.64%,19.0,0.64%,19.0,0.63%,19.0,0.63%,19.0,0.63%,19.0,0.63%,19.0,0.63%,19.0,0.62%,19.0,0.62%,19.0,0.62%,19.0,0.62%,19.0
台中商業銀行,948494.0,949373.0,950526.0,951451.0,952384.0,953373.0,954390.0,955479.0,956263.0,956990.0,957681.0,958537.0,959110.0,0.35%,24.0,0.35%,24.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.35%,25.0,0.34%,25.0,0.34%,25.0,0.34%,25.0,0.34%,25.0,0.34%,25.0,0.34%,25.0,0.34%,25.0
京城商業銀行,409623.0,410970.0,412512.0,413779.0,415096.0,416477.0,418157.0,419946.0,421565.0,423234.0,424786.0,426462.0,427680.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0,0.15%,32.0
匯豐(台灣)商業銀行,260437.0,261685.0,263531.0,265166.0,266700.0,268461.0,270342.0,272696.0,274735.0,276530.0,279083.0,281596.0,283507.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0
瑞興商業銀行,90973.0,91040.0,91321.0,91483.0,91554.0,91681.0,91919.0,92093.0,92187.0,92252.0,92373.0,92356.0,92472.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,39.0,0.03%,39.0,0.03%,39.0,0.03%,40.0,0.03%,40.0,0.03%,40.0,0.03%,40.0,0.03%,40.0
華泰商業銀行,268275.0,268501.0,268823.0,269130.0,269324.0,269615.0,270020.0,270295.0,270633.0,270848.0,271070.0,271293.0,271412.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,35.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0
臺灣新光商業銀行,2913374.0,2924101.0,2939625.0,2954466.0,2968903.0,2976322.0,2986487.0,2996362.0,3004231.0,3014029.0,3023288.0,3033881.0,3040356.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0,1.08%,17.0
陽信商業銀行,681796.0,682867.0,684607.0,685904.0,687121.0,688456.0,689845.0,691462.0,692943.0,694550.0,696191.0,698020.0,699208.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0,0.25%,30.0
