銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
瑞興商業銀行,16772.0,16882.0,17424.0,17571.0,17739.0,17672.0,18097.0,18260.0,18351.0,18184.0,18426.0,18627.0,18844.0,0.07%,34.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0,0.07%,35.0
華泰商業銀行,56344.0,56329.0,57925.0,59806.0,60649.0,58066.0,61149.0,63723.0,63532.0,63881.0,63510.0,63091.0,64779.0,0.22%,26.0,0.22%,26.0,0.23%,26.0,0.23%,26.0,0.23%,26.0,0.22%,26.0,0.23%,26.0,0.24%,26.0,0.24%,26.0,0.24%,26.0,0.24%,26.0,0.23%,26.0,0.24%,26.0
臺灣新光商業銀行,158030.0,159180.0,157897.0,154946.0,156448.0,159529.0,161284.0,160797.0,166025.0,161489.0,161555.0,163956.0,162619.0,0.62%,21.0,0.62%,21.0,0.61%,21.0,0.60%,21.0,0.60%,21.0,0.61%,21.0,0.61%,21.0,0.61%,21.0,0.62%,20.0,0.60%,21.0,0.60%,21.0,0.60%,21.0,0.60%,21.0
陽信商業銀行,196057.0,197949.0,200217.0,201722.0,203198.0,204613.0,205758.0,207812.0,205725.0,207117.0,208989.0,212023.0,212426.0,0.77%,18.0,0.77%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0,0.77%,18.0,0.77%,18.0,0.78%,18.0,0.78%,18.0,0.78%,18.0
板信商業銀行,78593.0,78361.0,78944.0,79340.0,80361.0,80748.0,83235.0,84258.0,85968.0,86338.0,86668.0,86420.0,86377.0,0.31%,24.0,0.31%,24.0,0.31%,24.0,0.31%,24.0,0.31%,24.0,0.31%,24.0,0.31%,24.0,0.32%,24.0,0.32%,24.0,0.32%,24.0,0.32%,24.0,0.32%,24.0,0.32%,24.0
三信商業銀行,34460.0,34432.0,34531.0,34838.0,35439.0,35711.0,35871.0,36248.0,36170.0,36167.0,36383.0,36712.0,36974.0,0.14%,31.0,0.13%,31.0,0.13%,31.0,0.13%,31.0,0.14%,31.0,0.14%,31.0,0.14%,31.0,0.14%,31.0,0.14%,31.0,0.13%,31.0,0.14%,31.0,0.14%,30.0,0.14%,30.0
聯邦商業銀行,112174.0,113197.0,115565.0,117791.0,119989.0,121028.0,122718.0,124017.0,124891.0,128665.0,130015.0,131819.0,132042.0,0.44%,23.0,0.44%,23.0,0.45%,23.0,0.45%,23.0,0.46%,23.0,0.46%,23.0,0.46%,23.0,0.47%,23.0,0.47%,23.0,0.48%,23.0,0.48%,23.0,0.49%,23.0,0.49%,23.0
遠東國際商業銀行,49957.0,50446.0,52463.0,53222.0,56452.0,56387.0,58544.0,60479.0,60525.0,60165.0,62081.0,60104.0,61380.0,0.20%,27.0,0.20%,27.0,0.20%,27.0,0.21%,27.0,0.22%,27.0,0.21%,27.0,0.22%,27.0,0.23%,27.0,0.23%,27.0,0.22%,27.0,0.23%,27.0,0.22%,27.0,0.23%,27.0
元大商業銀行,171115.0,170489.0,170398.0,170479.0,163713.0,165933.0,167355.0,166409.0,165315.0,168363.0,171389.0,171995.0,169852.0,0.67%,20.0,0.67%,20.0,0.66%,20.0,0.66%,20.0,0.63%,20.0,0.63%,20.0,0.63%,20.0,0.63%,20.0,0.62%,21.0,0.63%,20.0,0.64%,20.0,0.63%,20.0,0.63%,20.0
永豐商業銀行,261325.0,261977.0,268326.0,272841.0,278930.0,274005.0,285882.0,292740.0,290144.0,305991.0,308329.0,303079.0,314527.0,1.02%,15.0,1.02%,15.0,1.04%,14.0,1.05%,14.0,1.07%,14.0,1.04%,15.0,1.08%,14.0,1.10%,13.0,1.09%,14.0,1.14%,13.0,1.14%,13.0,1.12%,14.0,1.16%,13.0
玉山商業銀行,476824.0,478052.0,483486.0,489503.0,488469.0,487531.0,493190.0,494174.0,496740.0,499806.0,505157.0,507230.0,510773.0,1.87%,10.0,1.86%,10.0,1.88%,10.0,1.89%,10.0,1.87%,10.0,1.85%,10.0,1.86%,10.0,1.86%,10.0,1.86%,10.0,1.86%,10.0,1.88%,10.0,1.87%,10.0,1.88%,10.0
凱基商業銀行,45089.0,45973.0,47290.0,48214.0,48748.0,47723.0,49681.0,51253.0,52157.0,53262.0,54387.0,54528.0,59644.0,0.18%,28.0,0.18%,28.0,0.18%,28.0,0.19%,28.0,0.19%,28.0,0.18%,28.0,0.19%,28.0,0.19%,28.0,0.20%,28.0,0.20%,28.0,0.20%,28.0,0.20%,28.0,0.22%,28.0
星展(台灣)商業銀行,29415.0,29291.0,30083.0,29712.0,29171.0,27972.0,28487.0,30030.0,29581.0,28809.0,28062.0,27325.0,26753.0,0.12%,32.0,0.11%,32.0,0.12%,32.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.11%,33.0,0.10%,33.0,0.10%,33.0,0.10%,33.0
台新國際商業銀行,238414.0,241679.0,248050.0,257674.0,260944.0,255224.0,266097.0,258548.0,260799.0,261258.0,261389.0,257619.0,256401.0,0.93%,17.0,0.94%,17.0,0.96%,17.0,0.99%,16.0,1.00%,16.0,0.97%,16.0,1.00%,16.0,0.97%,17.0,0.98%,17.0,0.97%,17.0,0.97%,17.0,0.95%,17.0,0.95%,17.0
日盛國際商業銀行,41803.0,40595.0,40644.0,39383.0,39949.0,40874.0,38423.0,38866.0,37281.0,38135.0,37142.0,35501.0,33799.0,0.16%,29.0,0.16%,29.0,0.16%,29.0,0.15%,29.0,0.15%,29.0,0.16%,30.0,0.14%,30.0,0.15%,30.0,0.14%,30.0,0.14%,30.0,0.14%,30.0,0.13%,31.0,0.12%,31.0
安泰商業銀行,37284.0,37017.0,38547.0,37467.0,38542.0,41071.0,41636.0,42868.0,44456.0,45920.0,46925.0,47427.0,47304.0,0.15%,30.0,0.14%,30.0,0.15%,30.0,0.14%,30.0,0.15%,30.0,0.16%,29.0,0.16%,29.0,0.16%,29.0,0.17%,29.0,0.17%,29.0,0.17%,29.0,0.17%,29.0,0.17%,29.0
中國信託商業銀行,283253.0,285423.0,282351.0,293073.0,303301.0,294857.0,309803.0,306743.0,305985.0,320729.0,323614.0,325582.0,336430.0,1.11%,12.0,1.11%,12.0,1.10%,12.0,1.13%,12.0,1.16%,12.0,1.12%,12.0,1.17%,12.0,1.15%,12.0,1.15%,12.0,1.20%,12.0,1.20%,12.0,1.20%,12.0,1.24%,12.0
將來商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
連線商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
樂天國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,8090115.0,8118221.0,8147020.0,8203258.0,8268751.0,8340684.0,8383487.0,8397026.0,8436713.0,8473357.0,8503955.0,8574241.0,8562626.0,31.70%,2.0,31.67%,2.0,31.65%,2.0,31.65%,2.0,31.63%,2.0,31.64%,2.0,31.62%,2.0,31.60%,2.0,31.59%,2.0,31.58%,2.0,31.57%,2.0,31.59%,2.0,31.58%,2.0
總額,8716741.0,8757835.0,8797265.0,8858094.0,8935366.0,9008522.0,9063658.0,9089867.0,9134819.0,9178519.0,9214698.0,9283276.0,9276736.0,34.15%,1.0,34.17%,1.0,34.18%,1.0,34.18%,1.0,34.18%,1.0,34.18%,1.0,34.19%,1.0,34.20%,1.0,34.20%,1.0,34.21%,1.0,34.21%,1.0,34.20%,1.0,34.21%,1.0
