銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
臺灣新光商業銀行,1054726.0,1049402.0,1045009.0,1058903.0,1040134.0,1050885.0,1049594.0,1042094.0,1034616.0,1066161.0,1069519.0,1072665.0,1049860.0,0.75%,18.0,0.74%,19.0,0.74%,19.0,0.74%,19.0,0.73%,19.0,0.73%,19.0,0.73%,19.0,0.72%,19.0,0.71%,19.0,0.72%,19.0,0.72%,19.0,0.72%,19.0,0.70%,19.0
陽信商業銀行,569759.0,571732.0,578828.0,581496.0,583737.0,590186.0,579210.0,577909.0,569883.0,579206.0,581502.0,604837.0,600883.0,0.41%,25.0,0.41%,25.0,0.41%,24.0,0.41%,24.0,0.41%,24.0,0.41%,24.0,0.40%,25.0,0.40%,25.0,0.39%,25.0,0.39%,25.0,0.39%,25.0,0.41%,23.0,0.40%,24.0
板信商業銀行,254584.0,253242.0,252695.0,255259.0,256518.0,257673.0,255130.0,258690.0,261985.0,266247.0,266662.0,272146.0,264144.0,0.18%,30.0,0.18%,31.0,0.18%,31.0,0.18%,31.0,0.18%,32.0,0.18%,32.0,0.18%,32.0,0.18%,32.0,0.18%,32.0,0.18%,32.0,0.18%,32.0,0.18%,32.0,0.18%,32.0
三信商業銀行,167288.0,167685.0,169268.0,168552.0,168228.0,167994.0,165701.0,166968.0,166931.0,167396.0,167928.0,169518.0,167286.0,0.12%,35.0,0.12%,35.0,0.12%,35.0,0.12%,35.0,0.12%,35.0,0.12%,35.0,0.11%,35.0,0.11%,36.0,0.11%,35.0,0.11%,35.0,0.11%,35.0,0.11%,35.0,0.11%,36.0
聯邦商業銀行,662011.0,672413.0,674606.0,677731.0,678538.0,676546.0,685318.0,691990.0,690108.0,695184.0,697045.0,710508.0,711059.0,0.47%,20.0,0.48%,20.0,0.48%,20.0,0.47%,20.0,0.47%,21.0,0.47%,20.0,0.47%,20.0,0.48%,21.0,0.47%,21.0,0.47%,21.0,0.47%,20.0,0.48%,20.0,0.48%,20.0
遠東國際商業銀行,600785.0,596423.0,587898.0,602111.0,585858.0,606587.0,607405.0,603125.0,595255.0,593795.0,592264.0,582187.0,592031.0,0.43%,23.0,0.42%,23.0,0.41%,23.0,0.42%,23.0,0.41%,23.0,0.42%,23.0,0.42%,23.0,0.41%,24.0,0.41%,24.0,0.40%,24.0,0.40%,24.0,0.39%,25.0,0.40%,25.0
元大商業銀行,1436803.0,1474788.0,1479981.0,1504327.0,1478280.0,1470403.0,1489248.0,1476680.0,1457213.0,1470189.0,1480907.0,1473459.0,1509811.0,1.03%,17.0,1.05%,17.0,1.04%,17.0,1.05%,17.0,1.03%,17.0,1.03%,17.0,1.03%,17.0,1.02%,17.0,1.00%,17.0,0.99%,17.0,1.00%,17.0,0.99%,17.0,1.01%,17.0
永豐商業銀行,1755825.0,1785347.0,1771685.0,1812783.0,1739460.0,1715595.0,1760981.0,1769520.0,1800584.0,1923253.0,1927544.0,1955745.0,1984210.0,1.26%,14.0,1.27%,14.0,1.25%,14.0,1.27%,14.0,1.22%,15.0,1.20%,15.0,1.22%,15.0,1.22%,15.0,1.23%,15.0,1.30%,14.0,1.30%,15.0,1.31%,14.0,1.33%,15.0
玉山商業銀行,2605808.0,2656072.0,2665916.0,2714985.0,2724728.0,2734788.0,2779792.0,2770450.0,2802890.0,2864871.0,2873557.0,2850032.0,2858226.0,1.87%,11.0,1.88%,11.0,1.88%,11.0,1.90%,10.0,1.90%,10.0,1.91%,10.0,1.92%,10.0,1.91%,10.0,1.92%,10.0,1.93%,9.0,1.94%,9.0,1.91%,9.0,1.91%,9.0
凱基商業銀行,490732.0,503535.0,481838.0,503652.0,499747.0,500953.0,518804.0,502830.0,514243.0,514192.0,521992.0,543280.0,554778.0,0.35%,26.0,0.36%,26.0,0.34%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.36%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.35%,26.0,0.36%,26.0,0.37%,26.0
星展(台灣)商業銀行,359564.0,364849.0,372615.0,382479.0,378886.0,388249.0,391007.0,429576.0,420301.0,414337.0,400644.0,415639.0,413553.0,0.26%,28.0,0.26%,28.0,0.26%,28.0,0.27%,28.0,0.26%,28.0,0.27%,28.0,0.27%,28.0,0.30%,28.0,0.29%,28.0,0.28%,28.0,0.27%,28.0,0.28%,28.0,0.28%,28.0
台新國際商業銀行,1740050.0,1771683.0,1750551.0,1781457.0,1794582.0,1774548.0,1805332.0,1882254.0,1842362.0,1893580.0,1935793.0,1938846.0,1991174.0,1.25%,15.0,1.26%,15.0,1.23%,15.0,1.24%,15.0,1.25%,14.0,1.24%,14.0,1.25%,14.0,1.29%,14.0,1.26%,14.0,1.28%,15.0,1.30%,14.0,1.30%,15.0,1.33%,14.0
日盛國際商業銀行,235240.0,235269.0,227733.0,228712.0,236415.0,234365.0,242505.0,246450.0,237160.0,234923.0,236289.0,231952.0,228520.0,0.17%,34.0,0.17%,34.0,0.16%,34.0,0.16%,34.0,0.17%,34.0,0.16%,33.0,0.17%,33.0,0.17%,33.0,0.16%,33.0,0.16%,33.0,0.16%,33.0,0.16%,33.0,0.15%,34.0
安泰商業銀行,281030.0,283307.0,290510.0,287760.0,289729.0,290453.0,297464.0,299516.0,302534.0,304779.0,301499.0,305429.0,302699.0,0.20%,29.0,0.20%,29.0,0.20%,29.0,0.20%,29.0,0.20%,29.0,0.20%,29.0,0.21%,29.0,0.21%,29.0,0.21%,29.0,0.21%,29.0,0.20%,29.0,0.20%,29.0,0.20%,29.0
中國信託商業銀行,3357085.0,3409304.0,3370648.0,3395939.0,3437313.0,3530203.0,3632812.0,3732268.0,3760213.0,3783652.0,3815692.0,3825766.0,3891053.0,2.40%,5.0,2.42%,5.0,2.37%,5.0,2.37%,5.0,2.40%,5.0,2.46%,4.0,2.51%,4.0,2.57%,4.0,2.57%,4.0,2.56%,4.0,2.57%,4.0,2.57%,4.0,2.60%,4.0
將來商業銀行,3.0,61.0,568.0,3888.0,4371.0,9438.0,13421.0,15352.0,18102.0,21171.0,23174.0,24862.0,25942.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.01%,40.0,0.01%,40.0,0.01%,40.0,0.01%,40.0,0.01%,39.0,0.02%,39.0,0.02%,39.0,0.02%,39.0
連線商業銀行,28810.0,31888.0,33974.0,35730.0,36338.0,36373.0,37312.0,37499.0,37712.0,40679.0,41233.0,41750.0,46242.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.02%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.03%,38.0
樂天國際商業銀行,8176.0,9469.0,10007.0,11550.0,14956.0,17618.0,18922.0,19043.0,19642.0,18988.0,19942.0,19781.0,20628.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,40.0,0.01%,40.0,0.01%,40.0,0.01%,40.0
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,43262153.0,43665237.0,43980684.0,44336142.0,44308227.0,44392320.0,44719291.0,44972327.0,45238534.0,45801575.0,45956683.0,46177912.0,46279911.0,30.97%,2.0,30.97%,2.0,30.98%,2.0,30.96%,2.0,30.97%,2.0,30.95%,2.0,30.94%,2.0,30.93%,2.0,30.94%,2.0,30.93%,2.0,30.96%,2.0,30.96%,2.0,30.92%,2.0
總額,48220931.0,48660618.0,48997206.0,49434956.0,49368768.0,49509368.0,49899178.0,50205490.0,50487616.0,51128429.0,51235020.0,51482555.0,51697212.0,34.52%,1.0,34.51%,1.0,34.51%,1.0,34.52%,1.0,34.51%,1.0,34.52%,1.0,34.53%,1.0,34.53%,1.0,34.53%,1.0,34.53%,1.0,34.52%,1.0,34.52%,1.0,34.54%,1.0
