銀行別,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2022年1月,2021年1月市占率,2021年1月排名,2021年2月市占率,2021年2月排名,2021年3月市占率,2021年3月排名,2021年4月市占率,2021年4月排名,2021年5月市占率,2021年5月排名,2021年6月市占率,2021年6月排名,2021年7月市占率,2021年7月排名,2021年8月市占率,2021年8月排名,2021年9月市占率,2021年9月排名,2021年10月市占率,2021年10月排名,2021年11月市占率,2021年11月排名,2021年12月市占率,2021年12月排名,2022年1月市占率,2022年1月排名
匯豐(台灣)商業銀行,416.0,798.0,1205.0,1582.0,1972.0,2354.0,2746.0,3138.0,3524.0,3925.0,4314.0,4728.0,430.0,0.25%,29.0,0.25%,29.0,0.24%,29.0,0.24%,30.0,0.24%,30.0,0.24%,30.0,0.24%,30.0,0.24%,30.0,0.24%,30.0,0.24%,30.0,0.23%,30.0,0.24%,30.0,0.24%,29.0
瑞興商業銀行,114.0,227.0,340.0,451.0,563.0,674.0,789.0,901.0,1010.0,1124.0,1235.0,1352.0,118.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0,0.07%,38.0
華泰商業銀行,171.0,338.0,511.0,687.0,868.0,1051.0,1238.0,1433.0,1630.0,1831.0,2032.0,2235.0,209.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.10%,36.0,0.11%,36.0,0.11%,36.0,0.11%,36.0,0.11%,36.0,0.11%,36.0,0.11%,36.0,0.11%,36.0,0.11%,36.0,0.12%,36.0
臺灣新光商業銀行,1339.0,2596.0,4006.0,5343.0,6742.0,8104.0,9522.0,10926.0,12306.0,13735.0,15115.0,16553.0,1462.0,0.80%,19.0,0.80%,19.0,0.81%,19.0,0.81%,19.0,0.82%,19.0,0.82%,18.0,0.82%,18.0,0.82%,18.0,0.82%,18.0,0.82%,18.0,0.82%,18.0,0.82%,18.0,0.83%,18.0
陽信商業銀行,799.0,1538.0,2359.0,3142.0,3955.0,4746.0,5567.0,6390.0,7199.0,8032.0,8840.0,9683.0,847.0,0.48%,24.0,0.47%,25.0,0.48%,25.0,0.48%,25.0,0.48%,24.0,0.48%,24.0,0.48%,24.0,0.48%,24.0,0.48%,24.0,0.48%,24.0,0.48%,24.0,0.48%,24.0,0.48%,23.0
板信商業銀行,346.0,663.0,1019.0,1363.0,1717.0,2061.0,2417.0,2786.0,3138.0,3499.0,3850.0,4207.0,364.0,0.21%,31.0,0.20%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0,0.21%,31.0
三信商業銀行,274.0,541.0,816.0,1091.0,1370.0,1642.0,1918.0,2192.0,2469.0,2742.0,3016.0,3294.0,282.0,0.16%,35.0,0.17%,35.0,0.17%,35.0,0.17%,35.0,0.17%,35.0,0.17%,35.0,0.17%,35.0,0.16%,35.0,0.16%,35.0,0.16%,35.0,0.16%,35.0,0.16%,35.0,0.16%,35.0
聯邦商業銀行,950.0,1894.0,2855.0,3810.0,4775.0,5738.0,6697.0,7654.0,8603.0,9577.0,10545.0,11538.0,1020.0,0.57%,22.0,0.58%,20.0,0.58%,20.0,0.58%,20.0,0.58%,20.0,0.58%,20.0,0.58%,20.0,0.57%,20.0,0.57%,20.0,0.57%,20.0,0.57%,20.0,0.57%,20.0,0.58%,20.0
遠東國際商業銀行,796.0,1571.0,2363.0,3146.0,3930.0,4715.0,5513.0,6315.0,7146.0,7948.0,8726.0,9514.0,782.0,0.47%,25.0,0.49%,24.0,0.48%,24.0,0.48%,24.0,0.48%,25.0,0.48%,25.0,0.47%,25.0,0.47%,25.0,0.48%,25.0,0.48%,25.0,0.48%,25.0,0.47%,25.0,0.45%,25.0
元大商業銀行,1417.0,2703.0,4118.0,5490.0,6917.0,8317.0,9770.0,11243.0,12636.0,14082.0,15495.0,16957.0,1475.0,0.85%,17.0,0.83%,17.0,0.83%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0,0.84%,17.0
永豐商業銀行,2231.0,4306.0,6596.0,8827.0,11165.0,13404.0,15720.0,18039.0,20278.0,22603.0,24848.0,27190.0,2393.0,1.33%,14.0,1.33%,14.0,1.34%,14.0,1.34%,14.0,1.35%,14.0,1.35%,14.0,1.35%,14.0,1.36%,14.0,1.35%,14.0,1.35%,14.0,1.35%,14.0,1.35%,14.0,1.36%,14.0
玉山商業銀行,2618.0,5065.0,7803.0,10399.0,13082.0,15709.0,18418.0,21139.0,23822.0,26621.0,29396.0,32333.0,2950.0,1.56%,12.0,1.56%,12.0,1.58%,12.0,1.58%,12.0,1.58%,12.0,1.58%,12.0,1.59%,12.0,1.59%,12.0,1.59%,12.0,1.60%,12.0,1.60%,12.0,1.61%,12.0,1.68%,12.0
凱基商業銀行,976.0,1858.0,2831.0,3757.0,4713.0,5636.0,6557.0,7466.0,8361.0,9260.0,10142.0,11037.0,956.0,0.58%,20.0,0.57%,22.0,0.57%,22.0,0.57%,22.0,0.57%,22.0,0.57%,22.0,0.56%,22.0,0.56%,22.0,0.56%,22.0,0.56%,22.0,0.55%,22.0,0.55%,22.0,0.54%,22.0
星展(台灣)商業銀行,536.0,1020.0,1561.0,2069.0,2590.0,3099.0,3620.0,4132.0,4624.0,5132.0,5624.0,6131.0,508.0,0.32%,27.0,0.31%,27.0,0.32%,27.0,0.31%,27.0,0.31%,27.0,0.31%,27.0,0.31%,27.0,0.31%,27.0,0.31%,27.0,0.31%,27.0,0.31%,27.0,0.30%,27.0,0.29%,28.0
台新國際商業銀行,2430.0,4638.0,7055.0,9374.0,11784.0,14111.0,16522.0,18925.0,21257.0,23668.0,26023.0,28451.0,2473.0,1.45%,13.0,1.43%,13.0,1.43%,13.0,1.43%,13.0,1.43%,13.0,1.42%,13.0,1.42%,13.0,1.42%,13.0,1.42%,13.0,1.42%,13.0,1.42%,13.0,1.42%,13.0,1.41%,13.0
日盛國際商業銀行,296.0,560.0,851.0,1135.0,1464.0,1743.0,2027.0,2310.0,2587.0,2873.0,3150.0,3441.0,299.0,0.18%,34.0,0.17%,34.0,0.17%,34.0,0.17%,34.0,0.18%,33.0,0.18%,33.0,0.17%,34.0,0.17%,34.0,0.17%,34.0,0.17%,34.0,0.17%,34.0,0.17%,34.0,0.17%,34.0
安泰商業銀行,402.0,791.0,1194.0,1590.0,2000.0,2421.0,2834.0,3245.0,3666.0,4080.0,4477.0,4888.0,425.0,0.24%,30.0,0.24%,30.0,0.24%,30.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,29.0,0.24%,30.0
中國信託商業銀行,4555.0,8770.0,13371.0,17844.0,22509.0,27066.0,31752.0,36494.0,41106.0,45874.0,50589.0,55431.0,4924.0,2.72%,3.0,2.71%,3.0,2.71%,3.0,2.71%,3.0,2.72%,3.0,2.73%,3.0,2.73%,3.0,2.74%,3.0,2.75%,3.0,2.75%,3.0,2.75%,3.0,2.76%,3.0,2.80%,3.0
將來商業銀行,,,,,,,,,,,,,1.0,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,0.00%,41.0
連線商業銀行,,,3.0,4.0,5.0,7.0,9.0,13.0,18.0,24.0,31.0,42.0,13.0,nan%,,nan%,,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.01%,39.0
樂天國際商業銀行,1.0,3.0,4.0,6.0,7.0,9.0,12.0,14.0,17.0,20.0,24.0,28.0,5.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,39.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,51238.0,99000.0,150972.0,201098.0,252844.0,303562.0,355681.0,407687.0,458513.0,510987.0,562806.0,616081.0,53947.0,30.57%,2.0,30.57%,2.0,30.59%,2.0,30.59%,2.0,30.60%,2.0,30.61%,2.0,30.62%,2.0,30.63%,2.0,30.63%,2.0,30.63%,2.0,30.64%,2.0,30.64%,2.0,30.71%,2.0
總額,58172.0,112417.0,171293.0,228105.0,286699.0,344086.0,402984.0,461764.0,519319.0,578598.0,637083.0,697231.0,60862.0,34.71%,1.0,34.71%,1.0,34.71%,1.0,34.70%,1.0,34.70%,1.0,34.70%,1.0,34.69%,1.0,34.69%,1.0,34.69%,1.0,34.68%,1.0,34.68%,1.0,34.68%,1.0,34.65%,1.0
